Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query before ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb21;1;BGL4;euklid;413626.89564196416;2276;181.7341369252918;98.41231569915766;38;3105;0;783;0;484.7730439990198;5.736572824449842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;183;83;191;103;17;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;113;71;20;20;20;45;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1326
pb21;1;BGL4;winkel;107024.1138055348;2276;47.02289710260756;17.298322896900437;80;1861;903;122;-71;175.66867280728937;0.24808664880153264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;10;10;58;20;71;80;83;44;40;86;132;64;60;127;141;392;227;386;343;48;130;47;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL4;winkellog;95917.82918822163;2276;42.143158694297725;15.287473347916398;80;1864;899;122;-71;175.66867280728937;0.003225220045774939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;10;10;58;20;71;80;83;44;40;86;129;63;68;119;141;378;244;386;343;48;130;47;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL5;euklid;406474.3223893649;3884;104.65353305596417;48.11366868281279;512;3220;879;89;-87;769.6234401521293;4.100037939886396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;10;10;10;10;10;10;10;10;35;155;30;64;86;40;157;207;667;203;640;314;460;663;117;161;43;40;70;30;47;30;30;30;136;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL5;winkel;89267.2501289355;3884;22.983329075421086;6.254858569200284;150;3258;1616;89;-86;174.54191518767072;0.0002969807172284491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;40;10;10;10;10;10;33;20;203;324;51;99;52;119;212;242;159;387;311;454;264;313;565;251;186;102;70;70;147;52;67;30;54;74;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL5;winkellog;80457.17590717573;3884;20.71502984221826;5.945605569890743;148;3380;1503;96;-86;174.54191518767053;0.0002969807172284491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;40;10;10;10;10;59;20;20;134;314;41;89;42;109;202;170;211;378;269;444;320;241;569;261;196;112;80;80;157;62;77;40;64;140;21;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL6;euklid;349958.7095657579;2972;117.75192111903024;55.73133876921479;104;2815;698;159;-110;421.2984193950896;1.5601202047893252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;10;10;10;10;10;10;10;10;10;10;40;10;10;10;10;43;153;30;30;72;76;241;733;437;456;74;150;134;40;20;21;98;10;45;20;21;20;20;52;20;20;20;20;20;20;20;56;10;10;10;10;80;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL6;winkel;73814.03288814555;2972;24.836484821044937;5.918432950306967;234;2845;811;159;-115;155.90937456461467;0.006564342828806681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;14;10;10;10;10;10;10;10;10;10;10;10;10;10;124;20;54;30;54;54;95;97;508;338;577;299;85;178;45;207;50;50;84;40;65;30;30;30;60;30;30;30;30;30;26;20;65;10;10;10;10;10;81;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL6;winkellog;63942.767945707645;2972;21.515063238797996;5.179203043839056;113;2982;820;159;-115;155.9093745646104;0.0001863059321563397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;14;10;10;10;10;10;10;10;10;10;10;10;10;10;124;20;62;31;54;54;95;97;394;334;587;412;102;168;45;207;50;50;84;40;65;30;30;30;60;30;30;30;30;30;26;20;20;59;10;10;10;10;81;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL7;euklid;270945.69023745507;2372;114.22668222489673;60.56227243347827;131;2000;751;214;-59;379.68338314492354;4.12848912554395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;74;20;20;141;135;38;30;49;149;66;223;180;479;253;202;59;19;10;10;10;10;10;10;10;10;10;10;10;10;37;88;10;10;10;10;10;10;10;10;82;10;10;10;10;10;10;79;10;10;94;10;10;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL7;winkel;76029.9428893169;2372;32.05309565316901;12.41547123706446;73;2194;784;236;-54;161.20625807783512;0.002131296411136923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;74;20;71;33;41;144;104;52;42;123;152;173;255;168;191;129;52;83;20;20;20;20;46;20;20;52;20;20;131;23;98;20;20;20;20;98;10;10;10;10;10;10;10;10;10;10;79;10;10;37;62;10;10;13;17;10;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL7;winkellog;67007.05983813327;2372;28.249182056548594;6.511784310695575;74;2129;889;236;-60;161.20625663694383;1.5612075641790334e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;11;74;20;72;33;41;144;104;95;42;179;156;169;248;191;148;95;71;43;54;20;23;20;20;75;30;30;30;30;33;65;98;20;20;20;20;98;10;10;10;10;10;10;10;10;10;10;79;10;10;37;62;10;10;13;17;10;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL8;euklid;465066.69169132254;3052;152.3809605803809;80.83904011586998;123;3038;584;325;-29;612.4071480686024;4.754344104427316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;10;10;179;91;181;524;199;277;196;280;106;87;78;26;20;20;23;128;57;120;11;10;10;10;10;10;10;10;35;10;10;10;36;18;16;10;19;13;43;10;10;10;12;10;10;10;10;47;10;10;10;10;10;10;10;10;10;10;92;10;10;10;10;10;10;10;10;74;105;109;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL8;winkel;128835.12664147824;3052;42.21334424688016;14.704309719600346;153;2157;1755;76;-169;169.26730458223386;0.0039018392539143447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;10;10;10;10;10;10;10;27;20;77;30;30;52;72;72;60;40;105;40;54;40;64;40;40;40;45;83;86;83;72;137;92;166;478;283;277;260;271;176;20;20;36;30;30;30;113;109;173;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;1;BGL8;winkellog;120378.26844498522;3052;39.442420853533825;11.426156456487846;127;2595;1305;341;-108;173.3074511042332;0.0022091934755905547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;14;10;58;33;20;20;20;20;20;29;20;20;20;52;26;231;40;53;97;85;379;291;116;119;160;229;126;56;68;36;30;71;30;30;32;29;14;10;10;10;41;10;83;21;39;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;19;20;20;42;26;124;38;20;83;20;27;24;60;25;10;28;109;55;10;10;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;2;Spot1;euklid;421957.48740792536;1948;216.61061981926355;133.56231725445684;497;1855;115;462;-2;845.9580891517023;16.500219603315475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;625;78;103;218;20;20;20;20;20;46;10;10;82;10;10;43;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;29;10;10;10;24;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;158;10;10;76;0;0;0;0;0;0;0;0;0
pb21;2;Spot1;winkel;93158.31660515064;1948;47.822544458496225;13.73214617146105;159;2220;219;492;-45;179.44496276919463;0.0034485574775760678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;10;10;10;10;10;21;20;24;444;81;94;167;20;20;20;20;20;44;10;10;10;10;10;82;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;88;10;10;10;10;10;10;10;10;10;10;10;10;10;32;20;20;138;58;20;20;86;10;59;10;10;12;54;0;0;0
pb21;2;Spot1;winkellog;74701.02717391656;1948;38.347549883940744;11.308836490864158;149;2325;93;492;-13;179.44496276919452;0.0010855522284754931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;58;24;538;81;94;167;20;20;20;20;20;44;10;10;10;10;10;82;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;88;10;10;10;10;10;10;10;10;10;10;10;10;10;32;20;20;138;58;20;20;87;10;59;10;10;12;54;0;0;0
pb21;2;Spot2;euklid;414374.2147424729;2260;183.35142245242164;80.03042843931392;51;2851;166;448;-45;583.7359507458613;4.095228947134255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;10;10;10;10;55;21;20;67;64;20;20;20;20;103;57;20;20;20;20;20;51;93;20;38;33;10;10;10;10;10;10;10;10;10;10;10;63;10;25;20;20;49;38;20;20;20;20;20;20;20;20;20;352;20;20;20;20;20;20;20;20;20;20;20;20;55;20;55;30;184;20;20;20;20;20;20;20;20;309;10;10;10;10;10;10;10;10;91;10;13;10;10;10;10;10;10;22;0;0;0;0;0;0;0;0;0;0;0;0
pb21;2;Spot2;winkel;119951.42491555672;2260;53.07585173254722;13.441112234774764;51;1549;1900;319;-720;177.67471122524773;0.1257161178080549;540;34;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;14;10;10;10;10;10;10;10;24;22;20;20;20;66;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;60;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;10;10;10;10;10;41;21;10;12;12;10;10;10;10;10;10;10;10;53;20;20;20;67;20;20;20;20;20;20;20;20;20;20;20;20;50;42;42;10;18;10;10;10;20;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;43;20;20;20;33;87;20;20;20;20;56;20;220;10;10;10;10;10;10;10;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;2;Spot2;winkellog;114093.5892552709;2260;50.48388905100482;12.373141753470781;51;1710;1898;468;-721;174.08975346708957;0.008131456707432174;649;10;10;10;10;10;10;60;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;41;10;10;13;10;42;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;45;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;53;20;20;20;67;20;20;20;20;20;20;20;20;20;20;20;20;15;42;42;10;18;10;10;10;20;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;45;20;20;20;20;20;20;20;20;20;111;54;20;128;10;10;10;10;10;10;28;20;20;20;20;20;20;42;20;32;10;10;10;27;0;0;0;0;0;0;0;0
pb21;2;Spot3;euklid;701271.4815545459;3515;199.50824510797892;84.96781264849643;11;1778;3655;338;-1198;507.30074184346745;3.039417645678563;1882;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;63;10;10;10;10;10;10;10;10;10;10;10;10;35;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;64;10;10;10;49;20;20;24;21;20;20;20;107;192;84;164;35;39;146;31;31;113;30;30;30;30;30;30;30;30;30;77;30;30;83;20;20;20;20;20;20;20;114;20;20;20;20;21;20;20;20;20;20;20;20;20;20;72;10;10;11;10;41;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb21;2;Spot3;winkel;241973.62513497134;3515;68.84029164579555;19.38795185272677;11;2268;3234;355;-1204;178.32075001129922;0.03890277800264187;1797;30;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;65;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;29;10;10;10;10;10;10;10;10;27;10;10;10;10;10;10;10;10;10;52;10;10;10;10;10;10;10;10;13;10;10;10;10;10;10;10;10;68;20;20;173;30;27;29;116;63;20;20;20;20;20;20;20;20;20;100;20;20;20;20;20;20;20;20;20;28;31;30;30;222;40;108;40;37;30;30;30;30;30;30;30;30;33;79;20;60;28;20;27;30;51;22;20;20;20;20;20;16;10;10;10;10;10;10;10;10;10;10;10;15;14;10;10;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
