Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query before ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb3;1;GL8;winkellog;385781.61609101156;12217;31.577442587461043;5.757809504378076;739;9182;6518;641;-414;179.93072180988858;1.3754909754777274e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;10;10;10;10;10;10;10;10;10;10;10;10;10;10;120;20;20;20;20;30;20;20;20;25;30;378;30;30;30;30;30;30;30;30;30;30;30;30;124;30;30;30;30;30;324;317;40;40;40;40;40;40;40;40;40;40;353;40;40;40;51;198;65;60;189;60;71;60;60;60;60;103;112;598;254;110;110;420;120;133;257;235;1502;560;419;614;218;157;149;251;100;248;110;110;444;275;93;80;80;133;146;70;70;64;56;54;40;40;40;40;33;30;30;30;30;133;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;106;30;30;30;30;30;30;30;30;30;30;30;30;30;37;30;30;118;40;40;40;40;40;40;40;40;43;40;103;30;30;30;30;110;30;267;20;20;20;20;20;20;20;20;20;20;20;20;20;20;686;282
pb3;1;BGL1;euklid;2901077.091760826;11866;244.48652382949822;143.77559334664596;918;436;15037;83;-3198;480.52441432369665;1.8582886197903767;12121;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;368;10;10;10;10;10;10;10;10;10;10;10;10;10;10;56;20;20;20;27;20;20;20;20;20;20;794;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;427;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;164;20;20;20;926;10;10;10;10;10;10;10;10;10;72;10;10;10;10;10;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL1;winkel;753040.7053290197;11866;63.46205168793357;27.34500927753402;636;516;16548;96;-3814;174.90213507740611;0.027107861598122902;14167;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;249;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;345;10;10;10;10;10;10;10;10;10;10;425;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;10;10;10;10;10;10;10;10;10;180;10;10;10;10;10;10;10;10;10;10;10;644;10;10;10;12;10;10;10;10;310;10;10;10;10;10;10;10;11;10;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL1;winkellog;634663.8625620153;11866;53.4859145931245;22.194042818932957;819;13998;1319;3396;-245;178.57870256076475;0.005808487292497272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;461;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;10;10;10;10;10;10;10;10;10;180;10;150;20;20;20;20;20;16;10;10;10;835;20;20;20;22;20;20;20;20;320;20;20;20;20;20;20;20;21;20;35;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;210;10;10;461;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;58;10;10;10;10;10;10;10;50;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11735
pb3;1;BGL2;euklid;1747770.7440984652;11450;152.64373310903625;96.6916699897278;562;11775;1021;518;-148;475.3102582910898;0.40127847984319914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;172;42;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;61;30;30;30;30;45;602;129;50;193;60;106;50;245;334;60;60;68;587;139;88;878;243;473;298;227;106;90;494;201;706;671;104;150;371;176;654;68;52;180;53;268;30;502;20;51;330;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;96;10;10;10;160;10;10;35;10;10;10;10;143;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1176
pb3;1;BGL2;winkel;408264.8338562817;11450;35.65631736736085;10.959812758271259;629;12291;1241;546;-261;175.1521320437312;0.00018100001300541316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;10;10;32;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;15;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;46;20;20;20;20;20;353;40;40;88;50;65;813;236;71;70;70;74;70;72;226;216;266;112;109;95;324;252;80;361;387;417;647;126;494;253;144;423;326;368;968;101;112;108;290;112;137;279;40;40;40;40;40;65;40;40;40;40;440;367;30;30;30;30;30;38;20;20;20;20;45;20;20;20;20;20;20;20;20;20;320;19;10;10;10;10;10;143;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1122;10;10;10;92
pb3;1;BGL2;winkellog;445764.44086072326;11450;38.93139221491033;10.959812758271259;559;13229;1358;1068;-261;169.0053437289595;1.3799831359397785e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;10;10;32;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;55;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;304;30;30;78;40;55;743;234;71;70;70;74;70;70;212;206;80;80;83;73;68;256;60;341;70;397;97;70;176;380;104;376;296;337;870;91;102;98;122;112;85;289;50;50;50;50;50;89;40;40;40;40;440;72;40;40;40;40;40;48;30;30;30;30;55;30;30;30;30;30;30;30;30;30;330;30;30;30;30;30;30;163;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;1142;30;30;30;2616
pb3;1;BGL3;euklid;2668391.8705771845;14850;179.68968825435584;114.64706356427611;803;6192;10466;265;-1145;519.3975809097761;1.8922829915339665;5650;453;206;20;20;20;25;10;17;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;16;10;10;10;10;10;119;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;157;20;20;90;38;150;20;20;26;20;20;254;220;20;20;20;20;20;20;40;20;20;20;200;164;30;179;20;160;30;30;30;30;30;20;723;20;20;161;20;20;20;20;38;20;819;20;20;314;20;20;168;128;247;58;50;284;50;435;86;198;210;60;60;60;60;60;167;185;1119;523;610;219;40;48;30;107;20;20;25;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;265;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL3;winkel;635011.764972142;14850;42.76173501495905;16.94366524765247;438;17533;1777;1739;-369;179.5016827879519;0.00586745855703695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;518;10;10;10;10;10;10;10;197;10;10;10;10;10;10;10;10;10;10;28;10;10;10;12;10;10;10;10;10;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;205;20;20;21;20;20;83;454;264;30;77;64;148;50;248;50;50;50;50;50;457;50;461;50;50;271;70;71;70;70;70;70;426;82;146;60;55;56;40;40;40;46;40;58;30;470;20;20;20;20;30;10;10;10;10;10;10;10;10;10;35;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;23;20;28;10;10;10;10;12291
pb3;1;BGL3;winkellog;580440.5367189263;14850;39.08690482955733;15.452306157203388;510;13749;5416;1357;-574;157.33011301734035;6.444008527406405e-06;263;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;78;20;20;44;20;20;20;117;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;800;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;41;52;30;30;30;29;40;20;20;20;100;20;204;30;30;33;20;60;30;30;30;30;189;40;40;103;60;140;169;50;594;59;40;40;40;235;50;156;41;259;50;50;550;198;50;407;70;197;80;315;80;242;70;70;88;477;70;476;70;60;254;87;104;80;80;84;80;677;159;83;80;75;76;57;204;40;46;40;411;40;480;30;30;30;30;30;30;30;30;30;30;30;30;305;20;20;20;20;63;20;20;20;20;20;20;20;100;20;20;20;23;20;20;20;20;20;20;21;20;20;20;20;20;20;20;20;20;20;20;136;20;20;20;20;20;20;20;20;20;20;20;20;20;5564
pb3;1;BGL4;euklid;1825256.3890790658;9483;192.47668344185024;141.81578993219645;556;8323;2264;876;-186;579.3454137457937;16.36373967939716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;10;26;10;10;10;10;10;10;10;10;10;491;20;334;20;59;20;20;20;20;20;20;20;20;20;20;20;20;272;20;35;20;487;20;20;20;20;580;30;143;173;40;40;110;56;719;40;45;45;40;1147;395;30;30;30;38;440;40;40;46;44;30;30;30;30;30;112;21;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;153;20;1365;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1887
pb3;1;BGL4;winkel;478947.3060631923;9483;50.50588485323129;25.339789460011286;458;10268;1628;1118;-255;178.94443275970684;0.01054009007787482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;10;10;106;20;20;20;20;20;21;20;20;20;20;20;20;20;20;20;163;20;20;20;20;20;20;20;21;20;22;20;20;20;20;20;212;20;20;20;20;20;20;20;47;30;52;30;30;30;30;30;490;377;30;30;30;30;30;1046;30;104;56;40;40;40;41;40;51;50;50;64;94;1171;30;30;30;30;30;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;44;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;133;20;20;20;20;30;20;20;20;20;117;10;10;10;4948
pb3;1;BGL4;winkellog;675056.8482595757;9483;71.18600108189135;43.17580683671849;453;2680;11548;834;-4238;178.33591131965497;0.00033415369585183656;9029;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;820;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;510;10;10;10;10;13;10;10;10;10;23;183;10;10;10;10;10;10;10;10;10;10;10;10;10;10;461;20;10;10;10;110;10;10;10;10;10;10;10;10;10;143;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;269;10;10;10;10;10;1170
pb3;1;BGL5;euklid;3062339.7385103204;16183;189.23189387074834;93.76348465100935;242;3389;18611;257;-3207;605.8736022560742;4.039751181992492;9457;20;20;20;20;20;20;20;20;92;30;765;85;40;40;58;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;176;53;50;87;60;73;76;60;60;60;74;358;60;60;222;60;60;60;60;635;50;150;50;54;40;40;254;50;483;383;190;50;457;58;57;256;247;40;40;40;40;40;40;40;40;40;40;40;40;40;40;53;40;62;419;84;40;40;40;40;40;185;40;40;40;40;40;48;274;40;123;50;50;50;458;40;140;40;40;40;63;50;506;50;73;58;40;40;150;40;40;253;39;30;30;55;30;392;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;132;10;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL5;winkel;776795.4562818676;16183;48.00070792077288;10.103374185194385;669;1393;22757;183;-6454;168.01746288517353;0.005307471908066153;20523;46;30;30;93;20;22;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;20;20;20;20;20;20;27;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;423;65;20;20;20;20;20;20;42;30;220;30;30;20;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;38;10;10;10;10;10;86;10;10;10;10;10;10;10;10;677;10;644;10;10;10;10;10;10;10;10;10;10;10;10;10;10;13;10;10;10;10;10;10;10;10;10;10;10;126;20;20;20;226;14;10;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL5;winkellog;711062.0236320676;16183;43.93882615288065;9.294299647511338;238;1210;23840;183;-6454;168.01746288517353;0.0002036070361816147;20884;46;30;30;93;20;22;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;20;20;20;20;20;20;27;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;423;65;20;20;20;20;20;20;42;30;220;30;30;20;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;517;20;128;30;29;20;20;20;20;20;32;20;20;20;20;20;20;20;20;254;20;450;10;10;10;10;10;10;10;10;10;10;10;10;10;10;13;10;10;10;10;10;10;10;10;10;10;10;10;130;20;20;229;10;10;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL6;euklid;2268321.730482182;12383;183.18030610370525;108.62804444360536;672;2275;12612;206;-1840;512.9955076053093;1.9857263757650794;9151;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;254;114;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;31;20;20;20;28;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;106;30;30;35;944;30;30;30;30;216;145;178;30;30;696;30;30;30;207;20;23;50;20;20;20;20;20;174;89;30;373;20;20;20;30;29;20;20;20;82;158;30;30;124;30;159;20;20;20;31;10;10;10;10;10;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb3;1;BGL6;winkel;551750.2053589183;12383;44.5570706096195;9.705431318124296;744;5134;10935;508;-1878;177.2763214374901;0.008930500018890775;8194;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;166;10;10;10;10;10;127;20;20;20;20;20;20;20;62;30;30;30;136;36;91;40;40;40;40;40;40;40;40;40;74;50;400;50;50;199;784;50;1114;108;50;50;50;53;157;46;40;40;40;40;277;50;171;40;40;40;49;54;178;178;40;40;40;58;48;40;40;165;88;50;50;50;50;50;55;42;36;30;30;30;138;20;20;20;20;20;20;20;20;20;20;20;23;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;315;10;21
pb3;1;BGL6;winkellog;513156.88355447905;12383;41.44043313853501;7.072377869941075;510;5134;11190;508;-1878;177.2763214374901;3.788708973005575e-05;8194;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;166;10;10;333;20;20;36;20;20;20;20;23;20;20;62;30;30;30;136;36;91;40;40;40;40;40;40;40;40;40;74;50;400;50;50;199;550;50;1114;108;50;50;50;53;157;46;40;40;40;40;277;50;171;40;40;40;49;54;178;178;40;40;40;58;48;40;40;165;88;50;50;50;50;50;55;42;36;30;30;30;138;20;20;20;20;20;20;20;20;20;20;20;23;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;315;10;21
pb3;1;BGL7;euklid;1171239.0009413345;9884;118.49848249102939;50.2781508318511;39;10021;2160;487;-173;417.5867161924268;0.4780140758597488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;10;10;10;23;10;10;10;10;10;18;10;97;10;10;10;10;10;94;197;30;30;30;38;33;30;30;30;39;30;33;422;55;664;50;265;52;50;50;57;130;123;63;60;167;86;70;263;73;68;60;60;60;64;76;279;663;70;185;203;63;678;71;60;446;124;457;50;153;50;50;98;102;60;60;75;77;50;50;50;50;160;50;50;332;637;50;50;50;121;40;40;40;298;40;40;40;40;56;46;30;30;30;855;20;20;89;22;10;10;10;18;10;10;10;10;10;17;10;10;10;10;10;10;10;10;10;10;10;10;10;10;358;0;0;0;0
pb3;1;BGL7;winkel;311685.037803837;9884;31.534301679870193;10.594286677627645;37;10890;1945;579;-173;164.38246069136318;0.013396090420253845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;20;20;20;20;33;20;20;20;21;30;20;20;20;20;20;22;20;20;20;204;30;122;30;34;30;30;30;36;30;52;41;171;40;40;242;80;100;293;66;144;228;62;100;150;80;80;87;326;60;60;60;61;63;60;714;335;60;173;341;80;85;83;70;72;71;70;182;70;70;70;99;81;81;95;90;75;60;60;121;437;52;50;50;50;206;60;279;251;50;113;40;40;540;40;40;40;164;50;53;40;40;322;40;40;40;107;41;30;30;30;30;30;30;30;30;33;60;30;30;30;31;30;30;30;30;30;28;20;20;162;10;10;10;10;10;1058
pb3;1;BGL7;winkellog;252565.29101762938;9884;25.552943243386217;4.686837709107561;41;10079;2968;579;-173;164.38246069136318;8.117011135677601e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;36;30;30;30;43;30;30;30;31;40;30;30;30;30;30;63;30;30;30;214;40;132;40;44;40;40;40;46;82;72;60;380;60;426;91;90;62;60;66;60;228;62;100;150;80;80;88;326;60;60;60;61;63;60;981;68;60;174;310;90;95;106;70;72;71;70;182;70;70;70;97;70;71;70;90;75;60;60;121;155;52;50;50;50;205;60;279;251;50;113;40;40;40;40;40;40;164;50;550;45;40;322;40;40;40;107;41;30;30;30;30;30;30;30;30;33;60;30;30;30;31;30;30;30;30;30;28;20;20;20;756;10;10;10;10;458
pb3;1;BGL8;euklid;2045571.1487732215;12717;160.853278978786;100.13712999683108;350;13348;2284;1837;-265;446.4097414415437;2.016249895787719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;10;10;10;10;73;10;10;10;10;10;12;10;10;10;10;10;10;10;10;10;10;10;10;10;10;155;20;20;20;20;20;20;20;20;202;20;20;20;27;10;10;10;10;10;209;10;10;10;10;737;20;20;358;10;10;10;317;26;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;111;20;20;20;139;36;10;26;10;487;290;84;75;20;20;289;272;10;10;10;10;12;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;198;20;26;20;56;20;20;160;20;20;324;20;20;20;20;20;20;58;20;20;20;20;20;20;20;20;9144
