Proband;IP;Video;Distancemeasure;total_distance;mean_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distance
pb5;1;Control6;euklid;2977159.0394743467;216.2689989448167;291;11022;7765;2756;-1024;777.2066437143304;1.2311301204439997
pb5;1;Control6;winkel;617306.0302583243;44.84280330221737;362;3603;15659;792;-1333;177.56392742558592;0.0004897350122833483
pb5;1;Control6;winkellog;731184.5951058724;53.11525462050504;814;19495;1034;3891;-236;178.88918568710827;2.239707052077317e-06
pb5;1;Control7;euklid;1629324.8968741857;168.8419582253042;300;2948;9989;309;-1532;553.6192027616698;0.8246416980185408
pb5;1;Control7;winkel;414849.728087389;42.98960912822684;215;3673;10663;336;-1612;166.27841600759893;0.0011890541464696066
pb5;1;Control7;winkellog;465093.0228688174;48.19616817293444;194;12969;1021;2320;-111;179.00625925944613;1.2549020978698113e-06
pb5;1;Control8;euklid;2402697.3981765797;179.97733319674754;331;12057;6041;1304;-437;591.4473868500069;0.16712256589378202
pb5;1;Control8;winkel;751402.1342585551;56.284804064311245;273;15537;4043;2972;-1148;179.62054501718237;0.0007174366175101645
pb5;1;Control8;winkellog;684491.0421493367;51.27273723965069;233;16191;4162;2972;-1148;178.86667248131454;1.0643281343980329e-05
pb5;2;Spot1;euklid;970278.2589940428;119.53656018159946;232;7364;2224;693;-228;538.3874366617247;0.8470878905325407
pb5;2;Spot1;winkel;222832.09240693809;27.452518468268828;213;9193;1795;702;-207;177.61945778140088;0.0005495411418574539
pb5;2;Spot1;winkellog;206169.36201125485;25.399699644111724;232;5527;5545;575;-716;177.7739178388442;6.499048363740018e-07
pb5;2;Spot2;euklid;1375987.8184186528;146.11742788771932;493;8116;2656;356;-322;564.6123861916617;0.24273623696208532
pb5;2;Spot2;winkel;424619.74595402775;45.09076626887838;68;11758;1318;2354;-322;179.15834574423283;0.0029083869125920386
pb5;2;Spot2;winkellog;380975.2016213975;40.45611146027371;193;11627;1317;1924;-321;176.95458584152914;8.118029251469657e-06
pb5;2;Spot3;euklid;1941381.609827785;132.51751602920035;618;6676;12304;475;-912;544.7027544781092;0.5455276836052767
pb5;2;Spot3;winkel;615960.329040919;42.04507365467023;628;9292;10030;965;-614;179.97131277708297;7.418993323992518e-05
pb5;2;Spot3;winkellog;554659.6726433907;37.86072850808128;624;8811;11031;965;-914;179.95337047098946;9.708080698781487e-07
pb5;2;Spot4;euklid;1744638.8640423545;126.57903678751755;274;12424;3936;514;-386;476.4292013898931;0.3966890143911253
pb5;2;Spot4;winkel;374835.85841424746;27.195520453765322;203;9142;8644;452;-708;176.03786189213935;0.00013064968684945453
pb5;2;Spot4;winkellog;347737.21019809594;25.229428295588473;353;11124;6609;511;-614;175.64694549314586;2.052883160479204e-05
pb5;2;Spot5;euklid;3024321.844796139;188.43126758854447;761;3881;15706;89;-1595;650.082825970851;0.29288880771848513
pb5;2;Spot5;winkel;897393.9475673608;55.91239548706298;96;3461;20626;661;-3349;178.9476186603271;0.0006573718884406792
pb5;2;Spot5;winkellog;722291.2097965335;45.002567588569065;578;12021;10708;896;-1312;179.9100086945134;0.00042053964073385415
pb5;2;Spot6;euklid;1869155.1683360355;153.42322649068666;603;5367;10329;596;-986;482.2607352870316;0.337361985238877
pb5;2;Spot6;winkel;452734.63025785884;37.16117789196904;230;6129;10979;534;-1276;178.95509691285415;0.0024540889946946683
pb5;2;Spot6;winkellog;414649.8479253091;34.03511843760232;236;7232;9689;534;-1276;179.2622951553038;9.754395322178612e-05
pb5;2;Spot7;euklid;1402505.3457905042;150.53186066228446;307;7000;4999;694;-295;667.4873571798237;0.4770410222196178
pb5;2;Spot7;winkel;303443.59334572416;32.56880898848601;165;6003;7231;876;-788;174.92553464290484;0.00014364979460346265
pb5;2;Spot7;winkellog;231032.76117627672;24.796904709270873;265;5731;7323;876;-788;174.9255274267517;6.4779887450914285e-06
pb5;2;Spot8;euklid;1468088.5648128372;122.85259956592779;165;9188;5825;287;-886;629.3932005019477;0.22656826786222192
pb5;2;Spot8;winkel;428321.16514704627;35.84277532611266;591;6914;9373;815;-1908;178.5203270737472;0.0004854759956089558
pb5;2;Spot8;winkellog;361718.6008280354;30.269338981425555;591;7496;8682;815;-1908;178.52032707374718;1.5566860721013248e-05
pb5;2;GL1;euklid;2421591.171717144;145.73851538981367;112;14808;6493;1013;-897;560.0224335186361;1.4425259827661379
pb5;2;GL1;winkel;546584.1299788735;32.89504874692306;102;15654;5523;1722;-906;179.51107213131814;0.0017862658675176528
pb5;2;GL1;winkellog;497328.0151038033;29.93067014346433;111;17094;4240;1722;-906;179.22982791435044;4.342457761628282e-06
pb5;2;GL2;euklid;1464464.6830173726;197.4470382927562;613;3697;6326;238;-2140;448.7155935322324;1.1058999636536386
pb5;2;GL2;winkel;506717.27169864887;68.31835940388956;613;4613;6277;1265;-2104;179.7960481859786;0.0024524567368523296
pb5;2;GL2;winkellog;410785.7241366231;55.38435002516153;613;4462;6277;1126;-2104;171.34469503894857;3.456513045840276e-08
pb5;2;GL3;euklid;1391460.235083444;127.0739940715474;842;6582;5916;472;-496;569.4983768515491;1.1839277247440945
pb5;2;GL3;winkel;348275.9181411613;31.806019921567245;721;13430;808;2113;-70;176.57344758842103;0.010989873551267178
pb5;2;GL3;winkellog;361858.15380217845;33.046406739924976;283;14171;603;2113;-70;177.12278633802893;1.8237510715088416e-05
pb5;2;GL4;euklid;1832408.6788145972;168.8855925174744;227;485;14277;52;-3031;446.5984415176088;7.001816352763049
pb5;2;GL4;winkel;471603.4757560228;43.465758134195646;283;325;14983;4;-3798;178.26289675855705;0.0022763164951157566
pb5;2;GL4;winkellog;428631.4799832856;39.50520552841342;286;330;14780;4;-3798;178.19023911691013;6.749724662718289e-06
pb5;2;GL5;euklid;1596872.7701230794;109.75070585038347;578;13386;5134;544;-280;499.0714353747293;1.3589391885892645
pb5;2;GL5;winkel;483425.9674646354;33.225152403067725;576;9188;11073;545;-2125;157.1456858795912;0.005782646220812787
pb5;2;GL5;winkellog;411395.2070033854;28.274584673772193;576;9348;11180;548;-2125;135.37114828967316;0.00013188823867163078
pb5;2;GL6;euklid;1373196.4252471381;130.16079860162446;646;3598;9145;103;-966;577.9162404121487;4.263091370378869
pb5;2;GL6;winkel;306886.8681234181;29.08880266572684;747;4049;8827;156;-972;179.08009438966556;0.03648140192439903
pb5;2;GL6;winkellog;291992.67788288335;27.67703107894629;488;4049;9097;156;-972;179.08008958211607;0.000844975563179582
pb5;2;GL7;euklid;1582966.0685840636;146.3405813611966;538;9519;3478;810;-356;533.0388136496174;0.17074002311904654
pb5;2;GL7;winkel;384031.4943148154;35.50258799249472;442;11528;2107;1204;-359;172.9517952364685;0.00801773454266205
pb5;2;GL7;winkellog;355081.0709638752;32.82620606118843;442;11503;2190;1204;-359;172.9517952364685;3.6815537014061353e-07
pb5;2;GL8;euklid;1122188.999072247;91.85471057315601;533;9199;4703;256;-328;684.3168906517759;0.4578177323651898
pb5;2;GL8;winkel;374637.73478749144;30.66528073892866;547;10223;5327;427;-377;158.44592276319779;0.004611569815963337
pb5;2;GL8;winkellog;259024.90910151863;21.202006147296277;547;9847;5558;324;-377;165.77196842725533;2.150035749617053e-05
pb5;2;BGL1;euklid;1798531.1731258463;151.57013088874484;576;7550;7290;428;-1058;504.68313865618757;2.389097752309648
pb5;2;BGL1;winkel;378806.3610584883;31.92367782390766;579;8178;7781;530;-1063;177.2994408378651;0.005213783784518665
pb5;2;BGL1;winkellog;358984.9708369401;30.253242106602066;213;7538;9103;530;-1063;177.2994408378651;0.00015389642009055332
pb5;2;BGL2;euklid;1825924.507809489;159.46938932833964;185;11160;2496;700;-279;612.2297817733632;2.905558128336934
pb5;2;BGL2;winkel;383459.2995550586;33.48989515764704;156;12798;2704;705;-406;179.45509551161112;0.039985838793687944
pb5;2;BGL2;winkellog;365155.64077055786;31.891322338039988;103;13183;2540;705;-406;179.45509551161112;0.000832175271232227
pb5;2;BGL3;euklid;1979276.710900614;133.29360299687616;641;15622;1907;464;-85;435.26512076759855;0.35856121585742046
pb5;2;BGL3;winkel;426564.58285650396;28.726822200586163;545;15247;3816;349;-612;168.4994351420361;0.005778517528617801
pb5;2;BGL3;winkellog;357448.4713487524;24.07222515649218;54;15657;4484;459;-631;163.68214990583604;9.469996099342263e-06
pb5;2;BGL4;euklid;1534960.6789608898;161.84739339528574;310;5726;6065;431;-1124;536.394270926555;0.42902424573798653
pb5;2;BGL4;winkel;413431.48287399765;43.59252244559233;718;5899;6355;450;-1136;179.7877108399281;0.0730137678990736
pb5;2;BGL4;winkellog;360608.851712752;38.02286500556221;312;5611;7323;450;-1136;177.39805090334966;0.0001427944860255734
pb5;2;BGL5;euklid;2259805.437665206;139.64069935520027;113;8721;11114;198;-687;1189.0729209056044;4.0559313674262185
pb5;2;BGL5;winkel;565179.4362989302;34.92426844830564;91;11117;9850;580;-828;179.9290987393498;0.011796717626494122
pb5;2;BGL5;winkellog;479963.2267767707;29.65848277678865;115;10285;10479;237;-828;179.9290987393498;6.1242747286320185e-06
pb5;2;BGL6;euklid;1927981.5272893098;155.6958352006226;387;13132;1760;1252;-214;522.6717216382539;0.39461243979326044
pb5;2;BGL6;winkel;422763.46220148844;34.140633303843046;312;13608;2468;1524;-344;179.10187613145303;0.024576669198965558
pb5;2;BGL6;winkellog;372043.36125409254;30.044687172259753;312;13821;2200;1524;-212;179.10187613144814;1.637529306721011e-05
pb5;2;BGL7;euklid;1252516.584770328;126.73445156028816;189;2792;9548;197;-1108;402.4749974546461;1.23018379091478
pb5;2;BGL7;winkel;369392.99223500676;37.376605507943616;351;4685;8590;426;-1180;179.54440296062032;0.0032231296282005935
pb5;2;BGL7;winkellog;331686.4696873144;33.56131434658651;204;4798;8800;426;-1118;163.0619471246933;0.00015974463967880666
pb5;2;BGL8;euklid;1735019.5800744065;136.4438172439766;509;9431;6276;712;-383;490.49070392536265;3.031042668698692
pb5;2;BGL8;winkel;601660.7109720272;47.31524936867153;510;4917;11963;404;-1372;176.46224367232332;0.03585132892583222
pb5;2;BGL8;winkellog;585686.2489142623;46.059000386462905;508;5991;11450;740;-1948;179.9508850826516;3.453245743966871e-05
pb5;2;Control1;euklid;1494950.112770413;158.7501447138593;650;1124;11145;554;-1331;530.9601928553161;1.4927022985555625
pb5;2;Control1;winkel;354512.2682960226;37.64598792566875;142;5283;8494;551;-622;174.9320027840332;6.303486632153135e-05
pb5;2;Control1;winkellog;343483.98469431297;36.4748842194237;154;5111;8693;553;-622;174.93186442976253;5.848374979910266e-07
pb5;2;Control2;euklid;1660893.7929838693;182.85740316898264;53;5544;5969;640;-610;689.3256857284755;1.2193449992631356
pb5;2;Control2;winkel;379574.83201035514;41.789588463101964;44;5839;6445;639;-614;179.9696656823208;0.005527044604650374
pb5;2;Control2;winkellog;349714.41214786854;38.502082147734065;65;5887;6423;640;-614;179.9696591780506;2.1381379072200278e-07
pb5;2;Control3;euklid;1789175.0084430748;191.3556158762647;275;9755;1843;1476;-79;699.0356674544057;0.9641266179042596
pb5;2;Control3;winkel;374171.9776390756;40.018393330382416;164;3361;9573;294;-1308;179.28048524122192;0.0008901715247805776
pb5;2;Control3;winkellog;331026.0027533035;35.40385056185064;159;7700;5411;1575;-972;179.28042808871135;2.467997133738918e-06
pb5;2;Control4;euklid;2407331.228131541;190.8006045915464;949;1369;14153;330;-3142;925.2020135983918;0.7979430184831181
pb5;2;Control4;winkel;698112.9648394062;55.331137737925516;708;7315;9115;1053;-1189;176.6470937830256;0.01607730023299964
pb5;2;Control4;winkellog;627148.8639298601;49.7066548252247;703;2382;14853;572;-3157;179.49885064034518;2.4823698352458126e-05
pb5;2;Control5;euklid;4262014.623664716;209.61071281486826;3466;1423;21756;642;-3794;1214.3931568408611;1.7063658753255515
pb5;2;Control5;winkel;1001799.6059095975;49.26964077655031;991;2751;26339;625;-4829;179.34008008638676;0.00010353215636213751
pb5;2;Control5;winkellog;964307.7669874171;47.42574961822737;989;3285;25962;741;-4829;179.34008008638676;0.00010353215636213751
pb5;2;Control6;euklid;2865305.6437037806;208.14366146329948;177;544;18589;138;-2346;651.1659578419096;0.1977442466832221
pb5;2;Control6;winkel;740864.7754304212;53.81844947191786;144;8920;9964;1791;-1988;179.9518282856129;0.0008666996869178768
pb5;2;Control6;winkellog;669393.0288453109;48.62654575369104;144;2663;16135;535;-1988;179.9518282856129;3.352169024599307e-07
pb5;2;Control7;euklid;1643769.523034715;170.33881067717255;287;0;12641;0;-2220;524.4494264903859;0.6719634945451116
pb5;2;Control7;winkel;484204.69475044776;50.17665230574588;441;2485;11344;222;-1612;179.75838944602992;0.0005781396818811914
pb5;2;Control7;winkellog;447163.3098880665;46.33816682777891;293;3589;10928;300;-1612;179.75838944602992;0.00011254685354404961
pb5;2;Control8;euklid;3519874.4250303647;263.661005620252;312;425;16309;84;-2478;1120.0687799594818;1.0812345281672857
pb5;2;Control8;winkel;833306.2559648241;62.41994426702802;67;0;19933;0;-4092;179.58670771146333;0.00036124614823104345
pb5;2;Control8;winkellog;751971.9165715103;56.327484387379045;92;310;17819;61;-2665;179.5867077082447;5.576517313149942e-05
pb7;1;Spot1;euklid;1050320.2581844516;129.39759248299268;582;2649;7074;262;-566;603.9377171053538;1.7238262667378057
pb7;1;Spot1;winkel;296385.8912705733;36.51421599982424;645;5093;4576;465;-370;178.98580384295934;0.0032722524303583074
pb7;1;Spot1;winkellog;240725.7586532579;29.656986405477134;262;5572;4745;564;-370;178.98580384295934;7.470044040980583e-05
pb7;1;Spot2;euklid;1845116.3962589507;195.93462846542963;459;1089;11480;40;-2154;491.8578021671787;1.031144231732045
pb7;1;Spot2;winkel;658505.6278326496;69.92732588219705;645;5819;8807;1148;-2164;179.34627557723454;0.0005425400682971292
pb7;1;Spot2;winkellog;556265.9671882493;59.070401103137876;462;6006;8807;1148;-2164;179.34627557675358;7.340317468274357e-05
pb7;1;Spot3;euklid;1725787.2499338044;117.80117746988425;1479;7566;8188;252;-398;498.0625421410474;1.4531161516100393
pb7;1;Spot3;winkel;630314.1325810234;43.02485546628146;922;5112;12396;241;-729;179.3858881478223;0.00029826775093186325
pb7;1;Spot3;winkellog;581811.9175625966;39.71412406570625;487;10629;8307;1653;-723;179.38588814698383;6.431775770497038e-05
pb7;1;Spot4;euklid;2159682.2472691075;156.69173962628656;271;16784;3544;4328;-300;758.5279402501659;0.4346164176959688
pb7;1;Spot4;winkel;558065.1663019068;40.489383029957686;39;17913;2406;3580;-234;179.90898121701537;0.0005214551412752489
pb7;1;Spot4;winkellog;632006.0745335701;45.8540284795451;26;19594;1800;4415;-234;178.84927888102172;4.283455267657839e-06
pb7;1;Spot5;euklid;3317620.172247541;206.71818631986673;359;4653;16776;165;-3068;585.1698199724788;0.9431032822047308
pb7;1;Spot5;winkel;898129.3432930338;55.9617012457495;743;4999;17212;396;-3228;179.90314900506382;0.0009355189422776309
pb7;1;Spot5;winkellog;820857.7855155772;51.146973986888725;207;5606;17406;396;-3228;179.41802000887466;0.0006062875618143899
pb7;1;Spot6;euklid;1518520.7090473508;124.6425928792047;723;7338;7147;778;-786;411.28721215466396;0.7268767279225414
pb7;1;Spot6;winkel;462140.9903016719;37.93326687200787;981;3349;12186;183;-1435;179.94672300366634;0.002840150122515906
pb7;1;Spot6;winkellog;429586.8324252573;35.26116986171364;987;4575;11505;260;-1435;179.75818958469276;5.508790721710103e-06
pb7;1;Spot7;euklid;1470437.0570927009;157.82301782684348;637;8002;3738;1095;-258;521.0195588213692;1.1554046354708083
pb7;1;Spot7;winkel;459983.38082453643;49.37033174031732;626;9644;2916;1180;-265;178.17351310430715;0.010082813676253452
pb7;1;Spot7;winkellog;344755.18426261813;37.0028103748651;628;9482;3392;1180;-265;178.17351310430715;6.4816510100578296e-06
pb7;1;Spot8;euklid;1643088.4743604374;137.49694346112446;587;11962;4495;1823;-794;512.4962300877913;0.4306374898766149
pb7;1;Spot8;winkel;520903.6864556275;43.59026664900649;269;10844;7787;2348;-2518;178.74280292509727;0.0026890903171142536
pb7;1;Spot8;winkellog;486900.33212592837;40.7447976674417;269;10963;7786;2349;-2518;178.74280291713052;2.2507661327499584e-06
pb7;1;GL1;euklid;2558638.3548836685;153.98642000985006;340;16838;4539;2188;-284;518.7176429301514;2.408640745360199
pb7;1;GL1;winkel;737501.7372528214;44.385034740781265;773;14668;7364;2660;-967;178.33279762630485;0.0034510603795784847
pb7;1;GL1;winkellog;699794.083615221;42.11567667400222;112;14502;8826;2806;-967;178.33279762630485;0.0010963568751527787
pb7;1;GL2;euklid;1251409.7210653573;168.72181759004414;256;6770;2454;965;-220;680.6576486447084;3.8470020031068284
pb7;1;GL2;winkel;508425.92639146396;68.54872945819926;860;0;10725;0;-3506;179.7878049176221;0.0025850201984078036
pb7;1;GL2;winkellog;393419.0173375793;53.04287681509765;246;643;10774;29;-3506;179.77930228621503;8.423941832847396e-05
pb7;1;GL3;euklid;1603161.3590408096;146.407430049389;765;6919;5840;116;-764;493.39226766958865;1.7991197650925124
pb7;1;GL3;winkel;390502.5492948565;35.66233326893666;641;10577;4030;1580;-300;179.09183513015728;0.04094474087986736
pb7;1;GL3;winkellog;357232.1871776816;32.62394403449147;185;11234;4121;1580;-300;175.75590332605196;0.0005774561177016262
pb7;1;GL4;euklid;1853967.9924861596;170.87262603559074;900;8296;3831;549;-217;556.395561755851;2.2947145948886556
pb7;1;GL4;winkel;512106.93284251867;47.19879565368836;345;640;14832;188;-2174;169.43936452345199;0.01914124350414257
pb7;1;GL4;winkellog;452789.3660751329;41.73173880876801;640;4340;10047;236;-1989;177.83696327963727;9.76441578083658e-05
pb7;1;GL5;euklid;2901741.012254643;199.4323719762641;113;543;22498;4;-7533;490.5137854960725;2.8547928022335305
pb7;1;GL5;winkel;808500.1613504243;55.56702139865459;660;0;21563;0;-6156;165.30069256656512;0.007391624228120909
pb7;1;GL5;winkellog;813355.885061397;55.90074811418536;113;543;22637;4;-7534;175.2828545276114;7.623817293652985e-05
pb7;1;GL6;euklid;2210203.583494821;209.4979699995091;595;8417;6048;1314;-1811;543.069735049035;4.251098184751031
pb7;1;GL6;winkel;720355.3726009845;68.28013010435872;592;1568;14369;484;-5034;176.07920057839144;0.0004255785447100764
pb7;1;GL6;winkellog;646389.1143702902;61.26911036685215;592;1568;14345;484;-5034;175.93794751285142;0.0004255785447100764
pb7;1;GL7;euklid;1883435.80970728;174.13422796849852;207;4407;9802;208;-2003;554.4900662767136;0.6103245157785612
pb7;1;GL7;winkel;481536.1168209429;44.52072085992445;731;4941;9808;361;-2013;176.16396468118202;0.025496333023084003
pb7;1;GL7;winkellog;446942.46491787996;41.32234328012943;210;6201;9522;542;-2013;176.16396468118202;6.716336567384177e-05
pb7;1;GL8;euklid;1550630.9272032108;126.93442429626808;623;10652;3689;1381;-308;324.51256768875686;2.3141417279087233
pb7;1;GL8;winkel;416672.1252335471;34.10872014027072;688;13237;2507;1676;-357;171.78273922281463;0.006121422072602668
pb7;1;GL8;winkellog;356954.8415782728;29.22027190391886;627;12936;2798;1603;-357;153.5216771075535;0.0005998077927503899
pb7;1;BGL1;euklid;2478663.627676512;208.7295686464431;258;3999;12057;314;-2994;471.9376776816549;3.7190881839290744
pb7;1;BGL1;winkel;392841.96897125704;33.081428966000594;776;6312;9627;187;-1180;178.82543470773726;0.006517026720334007
pb7;1;BGL1;winkellog;529942.6586511815;44.62675020220476;288;1146;16125;172;-2468;178.82543470773726;6.361765590952806e-05
pb7;1;BGL2;euklid;1382542.734001654;120.74609030582131;330;9774;4266;391;-316;494.9509763289175;1.2293087790280346
pb7;1;BGL2;winkel;319020.50771765184;27.862053075777453;224;9363;5874;455;-460;173.31950756171665;0.0014106575671827752
pb7;1;BGL2;winkellog;299152.72613996244;26.126875645411566;290;9504;5337;455;-460;173.31950756171665;0.00014515055895284704
pb7;1;BGL3;euklid;2400152.575432101;161.62643605603373;1011;15539;2487;1312;-508;488.43628962311544;2.4981914523083004
pb7;1;BGL3;winkel;614662.2465619872;41.39139707488129;229;15154;4353;1287;-512;170.55933960533073;0.009135016001409861
pb7;1;BGL3;winkellog;576686.4463834758;38.83410413356739;807;15911;2725;1287;-461;170.5585226068245;5.7712774193800836e-05
pb7;1;BGL4;euklid;1569699.9685893124;165.5277832531174;162;12254;0;1209;0;433.67044338493463;1.2388758384349934
pb7;1;BGL4;winkel;508240.07359814516;53.594861710233594;626;13417;0;2042;0;176.32846773842135;0.07203023352275723
pb7;1;BGL4;winkellog;437505.02269167267;46.13571893827614;626;13549;0;2042;0;167.82634998319412;0.00036913653832214375
pb7;1;BGL5;euklid;2244461.249744193;138.69253227116067;20;13230;7944;876;-1526;445.063634783206;2.516443233984765
pb7;1;BGL5;winkel;665790.6650394374;41.14136223440878;24;13755;9027;875;-1988;177.00808640827796;0.009702885122020938
pb7;1;BGL5;winkellog;592104.394561105;36.58804885133195;24;13538;9062;875;-2017;174.7965724123301;5.1605080779511936e-05
pb7;1;BGL6;euklid;2094376.6588765497;169.13321964601064;163;10211;4187;283;-414;466.3583154096002;9.287973231962454
pb7;1;BGL6;winkel;387397.5180325538;31.284625537636582;42;12597;4850;2218;-644;166.80209346886082;0.002149327971818718
pb7;1;BGL6;winkellog;419191.08653824014;33.852142981364786;311;11126;4684;1020;-394;173.70546352880663;0.000538204096244202
pb7;1;BGL7;euklid;1245563.1303588436;126.03087426478231;441;9735;3255;820;-868;417.8943179570533;2.8673481630402606
pb7;1;BGL7;winkel;432922.9801716091;43.804814344997375;305;3838;9914;765;-1404;178.85453531431043;0.030490619470289516
pb7;1;BGL7;winkellog;346844.22769167996;35.0950346748639;298;6313;6998;772;-977;178.85453528320696;0.00011122200106745781
pb7;1;BGL8;euklid;2255929.388868045;177.3947777674015;946;2363;13664;308;-1884;527.1397033205794;2.4619430105958497
pb7;1;BGL8;winkel;694924.1473286124;54.645289559535456;1101;5461;10618;1084;-842;178.7289673834054;0.011083567200449097
pb7;1;BGL8;winkellog;676582.0803050766;53.20296298695263;1007;11668;5029;3117;-842;178.7289632848796;0.0004080885841802173
pb7;1;Control1;euklid;1791191.2830672022;190.04682048458378;150;8638;5842;3586;-764;538.242307860994;1.0610141467683927
pb7;1;Control1;winkel;537486.580893431;57.02775394094758;276;10345;4097;2810;-715;178.7649424417148;0.006460347504783654
pb7;1;Control1;winkellog;486369.6359012884;51.604205400667205;276;10345;4097;2810;-715;178.7649424417148;0.00014847398565194397
pb7;1;Control2;euklid;2320269.623563718;255.45190174652848;415;671;11226;120;-2797;547.3124710953643;0.9245379601863967
pb7;1;Control2;winkel;607229.2082977318;66.8533753493044;514;1253;12548;514;-2800;179.5218955135771;1.0173887179578492e-05
pb7;1;Control2;winkellog;560550.7528763539;61.714274234983364;536;112;13292;53;-2800;179.5218955135771;2.0169514506217595e-07
pb7;1;Control3;euklid;1979609.2221909089;211.72291146426832;455;183;12964;7;-3590;532.1849974057449;2.992594668876854
pb7;1;Control3;winkel;466086.1384127472;49.848784856978305;460;5785;8150;983;-3148;173.628355580405;4.7081572022413756e-05
pb7;1;Control3;winkellog;518873.4057250428;55.4944818957265;458;649;13742;125;-5212;178.69937014473706;0.0001199698200258672
pb7;1;Control4;euklid;2024546.2762161829;160.46177983801084;336;538;16490;76;-2811;723.1385959609237;0.03833544458590092
pb7;1;Control4;winkel;442087.3094792947;35.03901953549138;602;0;16924;0;-2492;179.10755572149;0.0006694641630401101
pb7;1;Control4;winkellog;424595.0319950392;33.65261409170478;336;278;16945;12;-2492;177.43099638943613;3.587187385250158e-05
pb7;1;Control5;euklid;5514306.608543335;271.1998528767686;2733;4021;22714;1240;-6436;707.8876722377508;1.2570732377735172
pb7;1;Control5;winkel;1289024.4003715517;63.39568191469787;3807;3228;22287;1254;-5145;179.23342773002264;0.0029714745150494224
pb7;1;Control5;winkellog;1233958.7446555023;60.68749051568889;3807;3149;22287;1149;-5145;179.23342773002264;0.0029714745150494224
pb7;1;Control6;euklid;2663183.8249608343;193.46097813168927;138;13802;6684;3031;-951;522.9087463044242;0.40590595799328605
pb7;1;Control6;winkel;738519.6938205697;53.648096311242895;78;14461;4979;2621;-954;179.75646269056702;0.00039868761121361314
pb7;1;Control6;winkellog;684113.3612245319;49.69587107544181;136;14477;4673;2621;-954;179.75646269056702;0.00021892198600075577
pb7;1;Control7;euklid;1725395.4088242527;178.7974516916324;499;2658;10741;443;-1783;496.27244554236296;0.15769732124887004
pb7;1;Control7;winkel;383014.5427509865;39.69062619181207;194;0;13532;0;-2760;179.20908210134394;5.769134959964402e-05
pb7;1;Control7;winkellog;402524.3557769694;41.71236847429735;194;0;14615;0;-3164;178.87546845057366;2.7853196174001605e-06
pb7;1;Control8;euklid;2454734.7563970964;183.8752626514679;311;7649;10995;1416;-2211;689.8585556282925;0.3117892849430614
pb7;1;Control8;winkel;638665.9209502565;47.840143891404985;69;10136;9469;1372;-1487;179.26165223627717;0.0023951237607970667
pb7;1;Control8;winkellog;610947.7976529483;45.763879974003615;161;10140;9571;1372;-2372;179.26165223627717;0.00017207781419993504
pb7;2;Spot1;euklid;1120836.5752355675;138.10209157658545;75;6708;4570;830;-298;459.4621500296447;0.7187090487722921
pb7;2;Spot1;winkel;279891.2423737525;34.48635317567182;43;7437;5169;948;-1060;160.38856277743304;0.0089141290548217
pb7;2;Spot1;winkellog;210732.1638580255;25.9650275823097;43;7443;5165;948;-1060;157.18516349552465;0.0003495630487555451
pb7;2;Spot2;euklid;1790159.226668152;190.11886434453612;604;1969;11095;217;-3109;512.087774636127;0.8379787203192334
pb7;2;Spot2;winkel;558965.6084916303;59.363382380164644;770;11742;1512;3060;-403;179.70709129774667;0.005285516678309838
pb7;2;Spot2;winkellog;483157.71632899134;51.312416772407744;415;12025;1634;3060;-403;179.70709129774667;0.003862843020183243
pb7;2;Spot3;euklid;1917286.6448709464;130.87280852361408;129;6213;10792;244;-603;471.64004703401406;1.1837412409768409
pb7;2;Spot3;winkel;842322.3148364107;57.496403743099705;117;1771;17612;28;-2846;179.8242433300919;0.0022685850245006936
pb7;2;Spot3;winkellog;674799.6474742655;46.06140938390891;117;5212;15236;201;-4220;179.01929304366902;5.115655939040459e-06
pb7;2;Spot4;euklid;2048216.882343322;148.51837302177668;192;2182;15916;170;-2284;549.8671786094986;1.066661064704445
pb7;2;Spot4;winkel;475488.0989325149;34.478145089733516;190;1367;18235;140;-3260;179.82599814011127;0.0025587080549365456
pb7;2;Spot4;winkellog;459832.6427049051;33.34295139619354;195;1414;18237;140;-3260;179.82599814011115;1.4229517700584393e-05
pb7;2;Spot5;euklid;3385973.0803249353;210.96405484890562;621;5287;15307;476;-2426;549.1873815742088;0.9400270740955343
pb7;2;Spot5;winkel;949499.0843796635;59.158821456676854;712;5200;16805;1172;-2816;179.9281895312012;0.000307563587070955
pb7;2;Spot5;winkellog;936077.5774694753;58.32259049654052;272;5785;16633;1276;-2816;179.9281895301229;0.00030756358707093365
pb7;2;Spot6;euklid;1695171.3047492001;139.14235448979727;245;7572;7522;613;-500;451.6271795772695;0.4303784082672375
pb7;2;Spot6;winkel;596337.9446719682;48.94836613904361;818;3922;11617;313;-1377;177.5483604445217;0.0012237802153456186
pb7;2;Spot6;winkellog;552741.1253394599;45.36986992854468;828;7004;8909;613;-1020;177.0830039249978;0.00020094866046829177
pb7;2;Spot7;euklid;1598708.6714558348;171.44328916416458;133;1939;11863;340;-2260;552.5360752780697;1.7431051809122218
pb7;2;Spot7;winkel;385013.3067112974;41.2882902639461;170;1888;12607;438;-2358;179.79812156168038;0.003194783794437648
pb7;2;Spot7;winkellog;365502.12845680176;39.19593870850421;170;1703;13242;438;-3228;179.79812156168035;2.886204326350672e-06
