Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb8;1;BGL3;winkel;272875.0009220957;38.28212695315597;7128;12.504989595620815;116;5773;3948;500;-492;177.39083495355308;0.07485401702252624;0;0;0;0;68;10;10;10;10;10;10;10;10;10;10;10;10;10;522;10;10;10;10;10;10;10;10;10;10;130;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;43;20;20;23;20;20;20;20;20;20;20;20;20;20;61;50;40;40;175;30;30;27;21;20;20;20;81;70;10;10;10;10;10;10;49;20;20;88;30;30;154;127;30;141;104;40;200;66;60;128;146;111;141;72;372;137;163;70;70;109;188;106;172;73;240;366;50;76;211;114;119;42;40;40;40;48;30;30;30;83;40;40;40;40;40;38;47;30;59;30;30;30;33;30;30;30;246;40;40;40;40;40;105;40;40;40;40;40;40;124;112;36;30;30;30;30;30;30;30;30;27;20;20;20;20;20;22;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;22;20;20;20;20;289;0
pb8;1;BGL3;winkellog;240388.77773974332;33.72457600164749;7128;12.5049895536728;116;5650;4070;500;-492;175.98491542444702;0.00021453955782011576;0;0;0;0;68;10;10;10;10;10;10;10;10;10;10;10;10;10;522;10;10;10;10;10;10;10;10;10;10;130;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;43;20;20;23;20;20;20;20;20;20;20;20;20;20;61;30;30;30;192;40;42;27;21;20;20;20;81;70;10;10;10;10;10;10;49;20;20;88;30;30;154;127;30;141;104;40;200;66;60;128;146;111;141;195;372;137;163;70;70;109;188;106;172;73;240;366;50;76;89;114;119;42;40;40;40;48;30;30;30;83;40;40;40;40;40;38;47;30;59;30;30;30;33;30;30;30;246;40;40;40;40;40;105;40;40;40;40;40;40;124;112;36;30;30;30;30;30;30;30;30;27;20;20;20;20;20;22;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;21;20;20;20;20;289;0
pb8;1;BGL4;euklid;782197.5584247039;171.83601898609487;4552;79.75164386533096;205;2069;3662;84;-282;564.1392509162418;5.1930729280971475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;10;10;277;30;30;30;30;30;30;174;30;30;30;30;30;372;40;40;40;40;40;40;40;40;40;40;40;41;221;50;484;30;30;30;125;52;40;40;40;40;40;40;40;40;40;40;40;40;99;50;52;50;50;40;40;40;245;110;40;182;117;93;53;199;50;50;101;328;262;293;74;57;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL4;winkel;184265.77031388032;40.48017801271536;4552;16.552820590714337;274;2598;3682;276;-397;174.67677325402468;0.3884227496178931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;84;20;18;10;10;10;10;10;10;10;10;10;10;48;20;20;43;30;205;30;30;30;32;30;30;95;30;30;31;30;30;30;158;30;30;30;82;40;40;40;105;30;30;30;30;30;30;30;30;30;30;94;142;30;238;30;60;30;80;40;40;40;40;41;40;40;40;41;40;40;65;50;50;100;72;60;52;50;50;314;50;210;92;60;113;113;72;264;70;118;143;157;140;92;100;123;24;20;20;20;20;20;20;20;20;20;20;20;20;20;106;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL4;winkellog;158768.4488914734;34.87883323626393;4552;11.458926345431589;190;2709;3676;276;-397;174.67677325402468;0.0003913763529369332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;164;20;18;10;10;10;10;10;10;10;10;10;10;48;20;20;43;30;205;30;30;30;32;30;30;95;30;30;31;30;30;30;158;30;30;30;82;40;40;40;105;30;30;30;30;30;30;30;30;30;30;94;30;62;238;30;60;30;74;40;40;40;40;41;40;40;40;41;40;40;65;50;50;100;72;60;52;50;50;238;60;220;102;133;113;113;72;264;70;118;143;157;140;109;100;123;24;20;20;20;20;20;20;20;20;20;20;20;20;20;106;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL5;euklid;925822.055530105;119.1840957170578;7768;47.125295765149765;305;5008;4440;309;-486;680.9629170498932;2.598061392518778;0;0;0;0;0;130;10;10;49;20;122;27;10;10;10;10;10;10;243;20;20;20;20;20;36;20;20;20;44;20;20;21;20;22;10;10;10;10;10;11;10;10;160;10;10;151;10;10;12;10;10;10;10;10;43;10;10;10;10;10;10;10;10;10;10;10;10;98;10;27;74;10;10;230;10;10;10;10;10;10;10;10;10;10;245;86;176;40;40;40;40;40;157;383;141;61;63;61;168;146;126;50;147;446;97;136;92;328;106;165;198;145;344;415;158;90;160;185;188;345;78;228;94;40;41;43;40;39;30;30;93;20;20;20;20;84;10;10;10;10;10;10;10;10;10;10;10;298;10;10;10;10;10;154;10;10;10;10;10;10;10;10;82;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL5;winkel;216348.71757193978;27.851276721413463;7768;6.6824035424298245;119;5843;4114;309;-487;162.20547696300414;0.009523112927429354;0;0;0;0;0;131;10;10;61;10;10;10;10;152;20;20;20;20;87;20;20;20;20;36;20;20;20;20;20;20;20;46;30;139;10;10;10;10;10;110;10;10;61;10;10;151;10;10;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;67;191;30;23;34;20;20;212;20;14;10;10;10;10;10;10;10;127;20;86;32;30;30;30;30;30;473;40;40;42;40;41;83;50;135;60;339;284;127;140;70;315;134;165;178;144;437;298;590;100;178;196;692;104;95;311;52;50;50;52;50;51;46;40;40;32;30;30;30;30;30;30;101;30;30;30;30;30;47;20;20;20;20;20;20;20;20;164;20;20;16;10;10;10;10;10;12;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL5;winkellog;205035.09143024724;26.394836692874257;7768;6.479572938268462;117;5599;4395;309;-487;159.76829650494918;1.799974671651251e-05;0;0;0;0;0;131;10;10;61;10;10;10;10;152;20;20;20;20;87;20;20;20;20;36;20;20;20;20;20;20;20;46;30;139;10;10;10;10;10;110;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;67;70;30;23;208;30;30;222;30;24;20;20;20;20;20;20;20;187;30;96;43;40;40;38;30;30;473;146;50;54;50;50;158;40;125;50;329;274;116;130;60;305;121;155;168;134;427;490;256;100;178;196;692;104;95;311;52;50;51;52;50;50;46;40;40;32;30;30;30;30;30;30;101;30;30;30;30;30;47;20;20;20;20;20;20;20;20;164;20;20;16;10;10;10;10;10;12;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL6;euklid;824949.1259820461;138.78686507100372;5944;65.84253551148255;328;3509;3557;201;-179;535.5944079854936;1.3542503453830608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;10;10;10;10;10;10;297;30;30;30;30;22;20;20;20;217;40;40;40;40;40;40;98;278;65;367;70;73;173;70;73;70;558;467;88;428;70;72;130;60;60;118;172;366;370;116;71;110;106;220;131;73;122;238;58;20;22;20;20;21;20;21;10;10;10;10;10;10;10;10;170;10;10;10;10;312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL6;winkel;196896.32322400153;33.125222615074286;5944;8.215987555447118;104;4659;3319;459;-186;174.60092369348658;0.020442329545625495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;10;103;20;20;20;57;20;20;158;20;20;20;20;42;30;30;30;157;232;50;50;180;60;60;136;70;101;145;217;265;70;70;70;135;371;80;79;247;70;309;159;60;60;250;228;60;201;117;283;79;71;143;129;70;113;130;65;61;60;60;61;54;50;206;40;40;36;30;30;66;30;30;20;20;20;20;20;20;20;18;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11;10;10;426;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL6;winkellog;175854.9469013672;29.585287163756256;5944;7.688857895408078;233;4418;3431;459;-186;174.60092369348658;4.08879898020798e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;10;103;20;20;20;57;20;20;158;20;20;20;20;42;30;30;30;157;232;50;50;180;60;60;136;70;101;145;217;265;70;70;70;135;462;80;100;376;70;68;159;60;60;250;228;60;201;117;283;79;71;143;129;70;113;130;65;61;60;60;61;54;50;206;40;40;36;30;30;66;30;30;20;20;20;20;20;20;20;18;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11;10;10;426;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL7;euklid;608610.4956720866;128.29057665937745;4744;75.04882121800982;101;2706;3468;176;-374;444.03341805299334;1.742824858561039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;13;10;10;13;10;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;138;165;30;30;30;30;30;30;30;30;30;30;174;30;30;32;392;307;193;93;357;70;149;286;116;60;149;50;50;51;50;98;51;53;121;60;69;288;102;129;227;62;140;62;130;53;52;51;136;47;210;21;20;22;20;84;57;20;23;20;23;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL7;winkel;152078.74554616172;32.057071152226335;4744;14.639431916848949;89;3250;3119;193;-374;170.58174497603991;0.009578183358500409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;62;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;106;36;58;20;20;20;20;188;30;30;30;30;30;30;30;30;30;30;50;46;30;29;20;20;60;193;180;178;151;288;80;80;171;96;161;244;91;50;50;139;50;117;259;148;62;63;60;108;50;72;94;119;71;139;56;50;73;60;387;50;50;281;40;32;32;128;20;19;10;10;26;10;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL7;winkellog;137440.52311088354;28.971442476999062;4744;12.676996206354763;91;3183;3375;193;-374;170.58174497603991;0.00010097301017409269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;62;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;106;36;58;20;20;20;20;188;30;30;47;40;40;40;40;40;40;40;60;56;40;39;30;30;70;203;190;188;161;296;90;90;182;106;171;254;101;60;60;149;60;127;85;148;62;68;60;108;50;73;94;119;71;139;56;219;73;60;77;60;60;291;113;42;42;179;20;19;10;10;26;10;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL8;euklid;763949.7801766025;125.15559963574746;6104;65.50410337969629;316;5073;2390;478;-211;596.3814440837975;3.1939291614398098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;10;494;29;180;110;20;44;30;137;30;30;286;30;75;23;21;21;157;30;33;20;20;20;78;20;20;20;81;10;10;10;10;10;10;10;10;105;22;20;20;20;20;332;20;20;20;120;70;40;320;274;255;582;241;137;216;313;159;305;71;179;77;130;36;32;20;52;20;20;56;20;94;20;24;20;60;20;51;35;10;10;10;10;10;10;10;10;10;10;10;10;10;10;26;20;20;20;100;20;20;20;20;20;23;20;20;16;10;10;10;10;10;10;10;10;12;10;10;27;10;10;10;10;10;11;10;10;10;10;67;10;42;10;10;10;14;10;10;0;0;0;0;0;0
pb8;1;BGL8;winkel;193508.52511396862;31.70192089023077;6104;10.38258680114324;116;4206;3761;368;-388;179.35953423265886;0.017647963141913324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;93;20;52;83;30;31;30;30;89;127;42;40;40;136;52;50;54;51;50;216;60;58;108;60;60;77;70;70;70;217;60;205;50;50;89;263;40;134;41;40;76;40;49;40;252;20;20;16;111;62;107;280;198;205;194;243;73;619;306;129;70;105;120;176;23;112;10;10;10;10;10;116;12;10;10;14;10;50;10;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;39;10;10;10;10;10;12;10;10;12;10;89;10;10;10;10;10;10;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb8;1;BGL8;winkellog;165369.33891682824;27.091962469991522;6104;7.829641148451343;133;4973;3158;382;-369;166.15023353518382;4.5092629744971415e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;28;20;20;20;20;20;20;20;20;20;103;63;40;97;46;31;30;30;30;117;32;30;30;126;42;40;44;41;40;40;40;38;56;40;40;57;50;50;50;110;40;40;40;40;35;30;30;211;41;40;320;50;59;50;277;30;30;26;121;97;127;297;209;215;290;241;154;540;298;149;128;135;157;198;133;132;32;20;52;20;20;126;22;20;20;24;20;60;20;23;36;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;39;10;10;10;10;10;83;20;20;17;10;10;10;10;10;10;10;10;11;90;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb9;1;Spot1;euklid;259351.3218985416;133.1372289006887;1948;55.41920901918451;36;1245;1314;135;-177;555.5872475289705;3.423086331835307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;10;35;74;83;49;27;20;20;20;20;20;20;20;76;30;35;101;43;30;30;63;20;20;20;20;20;20;20;113;20;20;20;20;21;96;68;195;40;145;30;62;46;120;30;277;20;22;10;10;10;10;10;30;10;10;10;10;40;15;10;10;11;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb9;1;Spot1;winkel;66158.73573768158;33.962390009076785;1948;8.276880711777308;35;1141;1471;118;-211;179.7566399108155;0.0141648327034674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;10;10;10;10;10;10;10;35;76;32;30;95;20;20;20;20;57;30;30;32;30;116;22;24;31;30;63;20;20;20;20;20;20;20;111;21;20;20;21;46;196;67;198;40;142;30;62;30;30;30;171;100;49;36;17;10;10;10;14;10;10;10;10;53;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb9;1;Spot1;winkellog;46828.18835988745;24.039111067704027;1948;5.016261798349814;35;1141;1471;118;-211;178.59515197095183;0.00023037288003134346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;10;10;10;10;10;10;10;35;76;32;49;76;20;20;20;20;57;30;30;32;30;116;22;24;31;30;63;20;20;20;20;20;20;20;111;21;20;20;21;46;196;67;198;40;142;30;62;30;30;30;171;100;49;36;17;10;10;10;14;10;10;10;10;53;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb9;1;Spot2;euklid;347629.88410498336;153.81853278981563;2260;74.54557650402187;75;775;2093;83;-220;561.8727245967824;2.3953215946117954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;10;17;80;10;10;10;10;10;10;10;10;10;10;17;21;20;21;96;112;30;30;30;32;53;42;37;30;30;129;73;44;30;65;30;213;62;32;114;29;20;20;76;226;170;68;52;113;30;30;30;30;30;73;20;45;89;10;10;10;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb9;1;Spot2;winkel;88125.60481558788;38.99363044937517;2260;9.197570065846826;225;1219;1930;112;-220;178.0784370338388;0.015603248556994647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;20;27;97;30;28;20;20;14;10;10;10;10;10;10;10;10;10;72;114;30;30;30;30;63;42;38;30;32;68;63;43;40;76;43;40;40;40;127;53;50;50;162;103;280;90;62;71;60;60;60;95;135;40;40;40;125;78;30;30;34;30;30;20;18;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb9;1;Spot2;winkellog;65244.661372798815;28.8693191915039;2260;6.4988852598037825;81;1214;2078;112;-220;178.0784370338388;3.4137233142208205e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;20;28;97;30;28;20;20;14;10;10;10;10;10;10;10;10;10;73;116;30;30;30;30;63;42;38;30;32;68;63;43;40;76;43;40;40;40;127;53;50;50;162;247;136;90;62;71;60;60;60;95;135;40;40;66;142;30;30;30;34;30;30;20;18;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
